(-4.7965739473684206, -14.078000421052629, 7.4132068888888902)
(-4.7965739473684206, -14.078000421052629, 13.080984666666662)
(-4.7965739473684206, -10.049253052631578, -15.257904222222221)
(-4.7965739473684206, -10.049253052631578, 1.7454291111111111)
(-4.7965739473684206, -10.049253052631578, 7.4132068888888902)
(-4.7965739473684206, -10.049253052631578, 13.080984666666662)
(-4.7965739473684206, -6.0205056842105265, -9.5901264444444436)
(-4.7965739473684206, -6.0205056842105265, 7.4132068888888902)
(-4.7965739473684206, -1.9917583157894754, -9.5901264444444436)
(-4.7965739473684206, -1.9917583157894754, 1.7454291111111111)
(-4.7965739473684206, -1.9917583157894754, 7.4132068888888902)
(-4.7965739473684206, 2.0369890526315828, -15.257904222222221)
(-4.7965739473684206, 2.0369890526315828, -9.5901264444444436)
(-4.7965739473684206, 2.0369890526315828, 1.7454291111111111)
(-4.7965739473684206, 2.0369890526315828, 7.4132068888888902)
(-4.7965739473684206, 6.0657364210526339, -15.257904222222221)
(-4.7965739473684206, 6.0657364210526339, -9.5901264444444436)
(-4.7965739473684206, 6.0657364210526339, -3.922348666666668)
(-4.7965739473684206, 10.094483789473685, -15.257904222222221)
(-4.7965739473684206, 10.094483789473685, -3.922348666666668)
(-4.7965739473684206, 10.094483789473685, 1.7454291111111111)
(-4.7965739473684206, 14.123231157894743, -15.257904222222221)
(-4.7965739473684206, 14.123231157894743, -9.5901264444444436)
(-4.7965739473684206, 14.123231157894743, 1.7454291111111111)
(-4.7965739473684206, 18.151978526315794, -15.257904222222221)
(-4.7965739473684206, 18.151978526315794, -9.5901264444444436)
(-4.7965739473684206, 22.180725894736845, -15.257904222222221)
(-4.7965739473684206, 22.180725894736845, -9.5901264444444436)
(-4.7965739473684206, 22.180725894736845, 1.7454291111111111)
(-4.7965739473684206, 26.209473263157896, -15.257904222222221)
(-4.7965739473684206, 30.238220631578947, -3.922348666666668)
(-3.7731371052631575, -22.135495157894738, 1.7454291111111111)
(-3.7731371052631575, -22.135495157894738, 7.4132068888888902)
(-3.7731371052631575, -22.135495157894738, 13.080984666666662)
(-3.7731371052631575, -18.106747789473683, -9.5901264444444436)
(-3.7731371052631575, -18.106747789473683, -3.922348666666668)
(-3.7731371052631575, -18.106747789473683, 1.7454291111111111)
(-3.7731371052631575, -18.106747789473683, 7.4132068888888902)
(-3.7731371052631575, -18.106747789473683, 13.080984666666662)
(-3.7731371052631575, -14.078000421052629, -15.257904222222221)
(-3.7731371052631575, -14.078000421052629, -3.922348666666668)
(-3.7731371052631575, -14.078000421052629, 1.7454291111111111)
(-3.7731371052631575, -14.078000421052629, 7.4132068888888902)
(-3.7731371052631575, -14.078000421052629, 13.080984666666662)
(-3.7731371052631575, -14.078000421052629, 18.748762444444441)
(-3.7731371052631575, -10.049253052631578, -15.257904222222221)
(-3.7731371052631575, -10.049253052631578, -9.5901264444444436)
(-3.7731371052631575, -10.049253052631578, -3.922348666666668)
(-3.7731371052631575, -10.049253052631578, 1.7454291111111111)
(-3.7731371052631575, -10.049253052631578, 7.4132068888888902)
(-3.7731371052631575, -10.049253052631578, 13.080984666666662)
(-3.7731371052631575, -6.0205056842105265, -9.5901264444444436)
(-3.7731371052631575, -6.0205056842105265, -3.922348666666668)
(-3.7731371052631575, -6.0205056842105265, 1.7454291111111111)
(-3.7731371052631575, -6.0205056842105265, 7.4132068888888902)
(-3.7731371052631575, -6.0205056842105265, 13.080984666666662)
(-3.7731371052631575, -6.0205056842105265, 18.748762444444441)
(-3.7731371052631575, -1.9917583157894754, -9.5901264444444436)
(-3.7731371052631575, -1.9917583157894754, 1.7454291111111111)
(-3.7731371052631575, -1.9917583157894754, 7.4132068888888902)
(-3.7731371052631575, 2.0369890526315828, -15.257904222222221)
(-3.7731371052631575, 2.0369890526315828, -9.5901264444444436)
(-3.7731371052631575, 2.0369890526315828, 1.7454291111111111)
(-3.7731371052631575, 6.0657364210526339, -15.257904222222221)
(-3.7731371052631575, 6.0657364210526339, -9.5901264444444436)
(-3.7731371052631575, 6.0657364210526339, -3.922348666666668)
(-3.7731371052631575, 6.0657364210526339, 7.4132068888888902)
(-3.7731371052631575, 10.094483789473685, -15.257904222222221)
(-3.7731371052631575, 10.094483789473685, -9.5901264444444436)
(-3.7731371052631575, 10.094483789473685, -3.922348666666668)
(-3.7731371052631575, 14.123231157894743, -15.257904222222221)
(-3.7731371052631575, 14.123231157894743, -9.5901264444444436)
(-3.7731371052631575, 18.151978526315794, -15.257904222222221)
(-3.7731371052631575, 18.151978526315794, -9.5901264444444436)
(-3.7731371052631575, 22.180725894736845, -15.257904222222221)
(-3.7731371052631575, 22.180725894736845, -9.5901264444444436)
(-3.7731371052631575, 22.180725894736845, 1.7454291111111111)
(-3.7731371052631575, 26.209473263157896, -15.257904222222221)
(-3.7731371052631575, 26.209473263157896, -9.5901264444444436)
(-3.7731371052631575, 26.209473263157896, -3.922348666666668)
(-3.7731371052631575, 30.238220631578947, -3.922348666666668)
(-2.7497002631578944, -22.135495157894738, -3.922348666666668)
(-2.7497002631578944, -22.135495157894738, 1.7454291111111111)
(-2.7497002631578944, -22.135495157894738, 7.4132068888888902)
(-2.7497002631578944, -22.135495157894738, 13.080984666666662)
(-2.7497002631578944, -18.106747789473683, -3.922348666666668)
(-2.7497002631578944, -18.106747789473683, 1.7454291111111111)
(-2.7497002631578944, -18.106747789473683, 7.4132068888888902)
(-2.7497002631578944, -18.106747789473683, 13.080984666666662)
(-2.7497002631578944, -18.106747789473683, 18.748762444444441)
(-2.7497002631578944, -14.078000421052629, -15.257904222222221)
(-2.7497002631578944, -14.078000421052629, -9.5901264444444436)
(-2.7497002631578944, -14.078000421052629, -3.922348666666668)
(-2.7497002631578944, -14.078000421052629, 1.7454291111111111)
(-2.7497002631578944, -14.078000421052629, 7.4132068888888902)
(-2.7497002631578944, -14.078000421052629, 13.080984666666662)
(-2.7497002631578944, -14.078000421052629, 18.748762444444441)
(-2.7497002631578944, -10.049253052631578, -9.5901264444444436)
(-2.7497002631578944, -10.049253052631578, -3.922348666666668)
(-2.7497002631578944, -10.049253052631578, 1.7454291111111111)
(-2.7497002631578944, -10.049253052631578, 7.4132068888888902)
(-2.7497002631578944, -10.049253052631578, 13.080984666666662)
(-2.7497002631578944, -10.049253052631578, 18.748762444444441)
(-2.7497002631578944, -6.0205056842105265, -9.5901264444444436)
(-2.7497002631578944, -6.0205056842105265, -3.922348666666668)
(-2.7497002631578944, -6.0205056842105265, 1.7454291111111111)
(-2.7497002631578944, -6.0205056842105265, 7.4132068888888902)
(-2.7497002631578944, -6.0205056842105265, 18.748762444444441)
(-2.7497002631578944, -1.9917583157894754, -15.257904222222221)
(-2.7497002631578944, -1.9917583157894754, -9.5901264444444436)
(-2.7497002631578944, -1.9917583157894754, -3.922348666666668)
(-2.7497002631578944, -1.9917583157894754, 1.7454291111111111)
(-2.7497002631578944, -1.9917583157894754, 13.080984666666662)
(-2.7497002631578944, 2.0369890526315828, -15.257904222222221)
(-2.7497002631578944, 2.0369890526315828, -9.5901264444444436)
(-2.7497002631578944, 2.0369890526315828, -3.922348666666668)
(-2.7497002631578944, 2.0369890526315828, 1.7454291111111111)
(-2.7497002631578944, 2.0369890526315828, 13.080984666666662)
(-2.7497002631578944, 6.0657364210526339, -15.257904222222221)
(-2.7497002631578944, 6.0657364210526339, -9.5901264444444436)
(-2.7497002631578944, 6.0657364210526339, -3.922348666666668)
(-2.7497002631578944, 10.094483789473685, -15.257904222222221)
(-2.7497002631578944, 10.094483789473685, -9.5901264444444436)
(-2.7497002631578944, 10.094483789473685, -3.922348666666668)
(-2.7497002631578944, 10.094483789473685, 1.7454291111111111)
(-2.7497002631578944, 14.123231157894743, -15.257904222222221)
(-2.7497002631578944, 14.123231157894743, -9.5901264444444436)
(-2.7497002631578944, 14.123231157894743, 1.7454291111111111)
(-2.7497002631578944, 18.151978526315794, -15.257904222222221)
(-2.7497002631578944, 18.151978526315794, -9.5901264444444436)
(-2.7497002631578944, 18.151978526315794, 7.4132068888888902)
(-2.7497002631578944, 22.180725894736845, -15.257904222222221)
(-2.7497002631578944, 22.180725894736845, -9.5901264444444436)
(-2.7497002631578944, 22.180725894736845, -3.922348666666668)
(-2.7497002631578944, 22.180725894736845, 1.7454291111111111)
(-2.7497002631578944, 26.209473263157896, -15.257904222222221)
(-2.7497002631578944, 26.209473263157896, -9.5901264444444436)
(-2.7497002631578944, 26.209473263157896, -3.922348666666668)
(-2.7497002631578944, 26.209473263157896, 1.7454291111111111)
(-2.7497002631578944, 30.238220631578947, -3.922348666666668)
(-1.7262634210526322, -26.164242526315789, 7.4132068888888902)
(-1.7262634210526322, -26.164242526315789, 13.080984666666662)
(-1.7262634210526322, -22.135495157894738, -9.5901264444444436)
(-1.7262634210526322, -22.135495157894738, -3.922348666666668)
(-1.7262634210526322, -22.135495157894738, 1.7454291111111111)
(-1.7262634210526322, -22.135495157894738, 7.4132068888888902)
(-1.7262634210526322, -22.135495157894738, 13.080984666666662)
(-1.7262634210526322, -22.135495157894738, 18.748762444444441)
(-1.7262634210526322, -18.106747789473683, -3.922348666666668)
(-1.7262634210526322, -18.106747789473683, 1.7454291111111111)
(-1.7262634210526322, -18.106747789473683, 7.4132068888888902)
(-1.7262634210526322, -18.106747789473683, 13.080984666666662)
(-1.7262634210526322, -18.106747789473683, 18.748762444444441)
(-1.7262634210526322, -14.078000421052629, -15.257904222222221)
(-1.7262634210526322, -14.078000421052629, -9.5901264444444436)
(-1.7262634210526322, -14.078000421052629, -3.922348666666668)
(-1.7262634210526322, -14.078000421052629, 1.7454291111111111)
(-1.7262634210526322, -14.078000421052629, 13.080984666666662)
(-1.7262634210526322, -14.078000421052629, 18.748762444444441)
(-1.7262634210526322, -10.049253052631578, -9.5901264444444436)
(-1.7262634210526322, -10.049253052631578, -3.922348666666668)
(-1.7262634210526322, -10.049253052631578, 1.7454291111111111)
(-1.7262634210526322, -10.049253052631578, 7.4132068888888902)
(-1.7262634210526322, -10.049253052631578, 13.080984666666662)
(-1.7262634210526322, -10.049253052631578, 18.748762444444441)
(-1.7262634210526322, -10.049253052631578, 24.416540222222221)
(-1.7262634210526322, -6.0205056842105265, -9.5901264444444436)
(-1.7262634210526322, -6.0205056842105265, -3.922348666666668)
(-1.7262634210526322, -6.0205056842105265, 1.7454291111111111)
(-1.7262634210526322, -6.0205056842105265, 24.416540222222221)
(-1.7262634210526322, -1.9917583157894754, -15.257904222222221)
(-1.7262634210526322, -1.9917583157894754, -9.5901264444444436)
(-1.7262634210526322, -1.9917583157894754, -3.922348666666668)
(-1.7262634210526322, -1.9917583157894754, 1.7454291111111111)
(-1.7262634210526322, -1.9917583157894754, 7.4132068888888902)
(-1.7262634210526322, 2.0369890526315828, -15.257904222222221)
(-1.7262634210526322, 2.0369890526315828, -9.5901264444444436)
(-1.7262634210526322, 2.0369890526315828, -3.922348666666668)
(-1.7262634210526322, 2.0369890526315828, 7.4132068888888902)
(-1.7262634210526322, 2.0369890526315828, 13.080984666666662)
(-1.7262634210526322, 6.0657364210526339, -15.257904222222221)
(-1.7262634210526322, 6.0657364210526339, -9.5901264444444436)
(-1.7262634210526322, 6.0657364210526339, -3.922348666666668)
(-1.7262634210526322, 6.0657364210526339, 1.7454291111111111)
(-1.7262634210526322, 10.094483789473685, -15.257904222222221)
(-1.7262634210526322, 10.094483789473685, -9.5901264444444436)
(-1.7262634210526322, 10.094483789473685, -3.922348666666668)
(-1.7262634210526322, 10.094483789473685, 1.7454291111111111)
(-1.7262634210526322, 14.123231157894743, -15.257904222222221)
(-1.7262634210526322, 14.123231157894743, -9.5901264444444436)
(-1.7262634210526322, 14.123231157894743, 1.7454291111111111)
(-1.7262634210526322, 18.151978526315794, -15.257904222222221)
(-1.7262634210526322, 18.151978526315794, -9.5901264444444436)
(-1.7262634210526322, 18.151978526315794, 1.7454291111111111)
(-1.7262634210526322, 18.151978526315794, 7.4132068888888902)
(-1.7262634210526322, 22.180725894736845, -15.257904222222221)
(-1.7262634210526322, 22.180725894736845, -9.5901264444444436)
(-1.7262634210526322, 22.180725894736845, -3.922348666666668)
(-1.7262634210526322, 22.180725894736845, 1.7454291111111111)
(-1.7262634210526322, 26.209473263157896, -15.257904222222221)
(-1.7262634210526322, 26.209473263157896, -9.5901264444444436)
(-1.7262634210526322, 26.209473263157896, -3.922348666666668)
(-1.7262634210526322, 26.209473263157896, 1.7454291111111111)
(-1.7262634210526322, 30.238220631578947, -3.922348666666668)
(-0.70282657894736822, -26.164242526315789, 1.7454291111111111)
(-0.70282657894736822, -26.164242526315789, 7.4132068888888902)
(-0.70282657894736822, -26.164242526315789, 13.080984666666662)
(-0.70282657894736822, -26.164242526315789, 18.748762444444441)
(-0.70282657894736822, -22.135495157894738, -9.5901264444444436)
(-0.70282657894736822, -22.135495157894738, -3.922348666666668)
(-0.70282657894736822, -22.135495157894738, 1.7454291111111111)
(-0.70282657894736822, -22.135495157894738, 7.4132068888888902)
(-0.70282657894736822, -22.135495157894738, 13.080984666666662)
(-0.70282657894736822, -22.135495157894738, 18.748762444444441)
(-0.70282657894736822, -18.106747789473683, -3.922348666666668)
(-0.70282657894736822, -18.106747789473683, 1.7454291111111111)
(-0.70282657894736822, -18.106747789473683, 13.080984666666662)
(-0.70282657894736822, -18.106747789473683, 18.748762444444441)
(-0.70282657894736822, -14.078000421052629, -15.257904222222221)
(-0.70282657894736822, -14.078000421052629, -9.5901264444444436)
(-0.70282657894736822, -14.078000421052629, -3.922348666666668)
(-0.70282657894736822, -14.078000421052629, 1.7454291111111111)
(-0.70282657894736822, -14.078000421052629, 18.748762444444441)
(-0.70282657894736822, -14.078000421052629, 24.416540222222221)
(-0.70282657894736822, -10.049253052631578, -9.5901264444444436)
(-0.70282657894736822, -10.049253052631578, -3.922348666666668)
(-0.70282657894736822, -10.049253052631578, 1.7454291111111111)
(-0.70282657894736822, -10.049253052631578, 18.748762444444441)
(-0.70282657894736822, -10.049253052631578, 24.416540222222221)
(-0.70282657894736822, -6.0205056842105265, -9.5901264444444436)
(-0.70282657894736822, -6.0205056842105265, -3.922348666666668)
(-0.70282657894736822, -6.0205056842105265, 1.7454291111111111)
(-0.70282657894736822, -1.9917583157894754, -15.257904222222221)
(-0.70282657894736822, -1.9917583157894754, -9.5901264444444436)
(-0.70282657894736822, -1.9917583157894754, -3.922348666666668)
(-0.70282657894736822, -1.9917583157894754, 1.7454291111111111)
(-0.70282657894736822, -1.9917583157894754, 7.4132068888888902)
(-0.70282657894736822, 2.0369890526315828, -15.257904222222221)
(-0.70282657894736822, 2.0369890526315828, -9.5901264444444436)
(-0.70282657894736822, 2.0369890526315828, -3.922348666666668)
(-0.70282657894736822, 2.0369890526315828, 7.4132068888888902)
(-0.70282657894736822, 6.0657364210526339, -15.257904222222221)
(-0.70282657894736822, 6.0657364210526339, -9.5901264444444436)
(-0.70282657894736822, 6.0657364210526339, -3.922348666666668)
(-0.70282657894736822, 6.0657364210526339, 1.7454291111111111)
(-0.70282657894736822, 6.0657364210526339, 7.4132068888888902)
(-0.70282657894736822, 10.094483789473685, -15.257904222222221)
(-0.70282657894736822, 10.094483789473685, -9.5901264444444436)
(-0.70282657894736822, 10.094483789473685, -3.922348666666668)
(-0.70282657894736822, 10.094483789473685, 1.7454291111111111)
(-0.70282657894736822, 14.123231157894743, -15.257904222222221)
(-0.70282657894736822, 14.123231157894743, -9.5901264444444436)
(-0.70282657894736822, 14.123231157894743, 1.7454291111111111)
(-0.70282657894736822, 18.151978526315794, -15.257904222222221)
(-0.70282657894736822, 18.151978526315794, -9.5901264444444436)
(-0.70282657894736822, 18.151978526315794, -3.922348666666668)
(-0.70282657894736822, 18.151978526315794, 1.7454291111111111)
(-0.70282657894736822, 18.151978526315794, 7.4132068888888902)
(-0.70282657894736822, 22.180725894736845, -15.257904222222221)
(-0.70282657894736822, 22.180725894736845, -9.5901264444444436)
(-0.70282657894736822, 22.180725894736845, -3.922348666666668)
(-0.70282657894736822, 22.180725894736845, 1.7454291111111111)
(-0.70282657894736822, 26.209473263157896, -15.257904222222221)
(-0.70282657894736822, 26.209473263157896, -9.5901264444444436)
(-0.70282657894736822, 26.209473263157896, -3.922348666666668)
(-0.70282657894736822, 30.238220631578947, -3.922348666666668)
(0.32061026315789576, -30.19298989473684, 13.080984666666662)
(0.32061026315789576, -30.19298989473684, 18.748762444444441)
(0.32061026315789576, -26.164242526315789, 7.4132068888888902)
(0.32061026315789576, -26.164242526315789, 13.080984666666662)
(0.32061026315789576, -26.164242526315789, 18.748762444444441)
(0.32061026315789576, -22.135495157894738, -3.922348666666668)
(0.32061026315789576, -22.135495157894738, 1.7454291111111111)
(0.32061026315789576, -22.135495157894738, 7.4132068888888902)
(0.32061026315789576, -22.135495157894738, 18.748762444444441)
(0.32061026315789576, -18.106747789473683, -15.257904222222221)
(0.32061026315789576, -18.106747789473683, -3.922348666666668)
(0.32061026315789576, -18.106747789473683, 1.7454291111111111)
(0.32061026315789576, -18.106747789473683, 18.748762444444441)
(0.32061026315789576, -18.106747789473683, 24.416540222222221)
(0.32061026315789576, -14.078000421052629, -15.257904222222221)
(0.32061026315789576, -14.078000421052629, -9.5901264444444436)
(0.32061026315789576, -14.078000421052629, -3.922348666666668)
(0.32061026315789576, -14.078000421052629, 1.7454291111111111)
(0.32061026315789576, -14.078000421052629, 18.748762444444441)
(0.32061026315789576, -14.078000421052629, 24.416540222222221)
(0.32061026315789576, -10.049253052631578, -9.5901264444444436)
(0.32061026315789576, -10.049253052631578, -3.922348666666668)
(0.32061026315789576, -10.049253052631578, 1.7454291111111111)
(0.32061026315789576, -10.049253052631578, 18.748762444444441)
(0.32061026315789576, -10.049253052631578, 24.416540222222221)
(0.32061026315789576, -6.0205056842105265, -9.5901264444444436)
(0.32061026315789576, -6.0205056842105265, -3.922348666666668)
(0.32061026315789576, -6.0205056842105265, 1.7454291111111111)
(0.32061026315789576, -6.0205056842105265, 13.080984666666662)
(0.32061026315789576, -1.9917583157894754, -15.257904222222221)
(0.32061026315789576, -1.9917583157894754, -9.5901264444444436)
(0.32061026315789576, -1.9917583157894754, -3.922348666666668)
(0.32061026315789576, -1.9917583157894754, 1.7454291111111111)
(0.32061026315789576, -1.9917583157894754, 7.4132068888888902)
(0.32061026315789576, -1.9917583157894754, 13.080984666666662)
(0.32061026315789576, 2.0369890526315828, -15.257904222222221)
(0.32061026315789576, 2.0369890526315828, -9.5901264444444436)
(0.32061026315789576, 2.0369890526315828, -3.922348666666668)
(0.32061026315789576, 2.0369890526315828, 7.4132068888888902)
(0.32061026315789576, 6.0657364210526339, -15.257904222222221)
(0.32061026315789576, 6.0657364210526339, -9.5901264444444436)
(0.32061026315789576, 6.0657364210526339, -3.922348666666668)
(0.32061026315789576, 6.0657364210526339, 1.7454291111111111)
(0.32061026315789576, 6.0657364210526339, 7.4132068888888902)
(0.32061026315789576, 10.094483789473685, -15.257904222222221)
(0.32061026315789576, 10.094483789473685, -9.5901264444444436)
(0.32061026315789576, 10.094483789473685, -3.922348666666668)
(0.32061026315789576, 10.094483789473685, 1.7454291111111111)
(0.32061026315789576, 14.123231157894743, -15.257904222222221)
(0.32061026315789576, 14.123231157894743, -9.5901264444444436)
(0.32061026315789576, 14.123231157894743, 1.7454291111111111)
(0.32061026315789576, 18.151978526315794, -15.257904222222221)
(0.32061026315789576, 18.151978526315794, -9.5901264444444436)
(0.32061026315789576, 18.151978526315794, -3.922348666666668)
(0.32061026315789576, 18.151978526315794, 1.7454291111111111)
(0.32061026315789576, 18.151978526315794, 7.4132068888888902)
(0.32061026315789576, 22.180725894736845, -15.257904222222221)
(0.32061026315789576, 22.180725894736845, -9.5901264444444436)
(0.32061026315789576, 22.180725894736845, -3.922348666666668)
(0.32061026315789576, 22.180725894736845, 1.7454291111111111)
(0.32061026315789576, 26.209473263157896, -15.257904222222221)
(0.32061026315789576, 26.209473263157896, -3.922348666666668)
(1.344047105263158, -30.19298989473684, 13.080984666666662)
(1.344047105263158, -30.19298989473684, 18.748762444444441)
(1.344047105263158, -26.164242526315789, 18.748762444444441)
(1.344047105263158, -22.135495157894738, 1.7454291111111111)
(1.344047105263158, -22.135495157894738, 18.748762444444441)
(1.344047105263158, -22.135495157894738, 24.416540222222221)
(1.344047105263158, -18.106747789473683, -15.257904222222221)
(1.344047105263158, -18.106747789473683, -3.922348666666668)
(1.344047105263158, -18.106747789473683, 1.7454291111111111)
(1.344047105263158, -18.106747789473683, 18.748762444444441)
(1.344047105263158, -18.106747789473683, 24.416540222222221)
(1.344047105263158, -14.078000421052629, -3.922348666666668)
(1.344047105263158, -14.078000421052629, 1.7454291111111111)
(1.344047105263158, -14.078000421052629, 18.748762444444441)
